Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional
2015-08-13,89034.75,38838.0,32308.5,158313.0,182843.5,2162.0,233095.5,376479.5,274749.75,33929.75,21206.5,105132.75
2015-08-14,89117.75,37900.25,35026.75,174742.0,146496.0,2186.25,239852.5,361568.0,246148.25,27482.75,24574.0,104068.0
2015-08-15,89143.0,37490.0,8104.25,61800.75,121590.25,2076.5,248789.75,322192.75,173262.5,30370.25,19002.5,86110.75
2015-08-16,88903.25,38797.25,19145.5,72583.5,56385.75,2041.25,252442.0,310469.5,149385.0,34295.0,11441.25,89473.75
2015-08-17,89313.25,41627.5,24232.75,115278.5,49826.25,2113.0,253164.25,376461.0,237353.5,30173.0,28999.5,127384.5
2015-08-18,90391.0,43765.25,25358.0,90762.0,94327.5,2130.25,253495.25,382902.5,261598.0,23198.5,25635.25,129369.25
2015-08-19,90633.75,43310.75,7516.5,27790.75,104524.0,2127.75,254817.25,415275.5,253869.75,23078.75,24020.5,127675.0
2015-08-20,91024.5,43762.75,3796.0,22609.25,123529.25,2116.5,253930.75,418866.5,273452.5,21460.25,20834.25,123106.25
2015-08-21,91515.5,40020.0,8559.0,42197.0,173469.25,2105.5,240423.25,416273.0,242863.5,24579.5,22825.5,109803.0
2015-08-22,91308.5,36996.25,22112.75,95013.75,186346.75,1810.25,250049.5,390368.0,101922.25,23083.75,19507.0,83025.75
2015-08-23,91184.25,34285.0,48513.5,248168.25,171316.75,1799.25,235772.25,317846.25,50668.25,22200.5,22516.75,88123.25
2015-08-24,91406.0,33299.25,33374.25,221302.75,120085.25,2208.25,247707.5,404601.75,193070.5,24714.5,28851.5,108456.5
2015-08-25,90677.0,36485.75,49973.0,351305.75,127302.0,2250.75,242005.25,369354.5,155283.0,24043.0,26295.5,113171.0
2015-08-26,91211.0,38503.5,52252.25,232381.25,180242.5,2253.25,242533.5,402496.25,198035.25,22062.0,23649.5,108156.0
2015-08-27,91247.0,38317.25,43390.5,194794.25,119739.5,2248.0,247130.5,392138.0,264777.25,22193.0,32812.5,114680.25
2015-08-28,91660.25,38685.0,22164.25,68404.75,107128.75,2160.25,251412.5,398004.5,343916.5,34220.25,31218.0,111026.0
2015-08-29,90989.0,37302.25,13413.0,28552.75,172191.5,1778.75,250378.0,399092.75,170404.5,31530.75,23660.25,100693.25
2015-08-30,91333.5,34355.25,5002.5,38570.0,162396.25,1765.0,248220.5,366891.5,122391.25,30750.25,23119.25,90488.5
2015-08-31,90458.0,35328.0,16268.25,78775.0,166717.25,2014.25,248900.25,374879.25,320576.25,31909.5,46144.25,112852.0
2015-09-01,90532.5,38358.75,45362.0,169191.0,94595.5,2036.75,250476.25,358430.25,348013.5,40904.25,29846.0,121820.75
2015-09-02,90828.75,39312.25,55391.75,139936.5,120105.0,2013.25,252864.0,386878.75,301666.25,22318.0,23469.75,171922.75
2015-09-03,91341.0,39213.5,51440.75,60937.75,91535.5,1994.0,250230.25,395783.75,344939.25,35695.5,28790.5,128997.0
2015-09-04,91866.75,43017.75,35458.75,185877.25,123201.0,1965.5,251945.75,384412.75,276820.5,21677.25,24222.75,131713.0
2015-09-05,92042.0,40010.0,46857.75,389602.75,95646.25,2003.25,242819.5,303601.5,61527.75,22748.5,23380.25,92270.5
2015-09-06,92457.0,40508.0,40376.25,458040.25,97597.75,2009.75,210430.75,238293.75,50793.75,19645.75,17439.75,101112.0
2015-09-07,92086.25,37257.5,22301.75,139803.0,89034.5,2103.5,252832.25,391034.0,282896.25,23661.75,26983.5,117954.5
2015-09-08,91980.0,38357.0,11571.75,69665.75,117961.25,2122.5,252415.75,428175.5,343414.75,24059.25,25944.0,121169.75
2015-09-09,92178.75,36326.0,5157.75,83773.75,142308.25,2141.25,252758.75,448891.25,329660.75,29310.5,19709.25,118220.75
2015-09-10,92361.75,35106.5,16624.75,130173.0,141591.5,2228.0,252322.25,435335.5,279040.75,25255.0,24129.5,119867.5
2015-09-11,93806.0,34886.0,32165.0,117658.75,138020.25,2242.5,251336.5,431158.75,268119.25,24639.0,29461.0,108476.5
2015-09-12,94777.75,33543.5,27647.0,117242.25,131438.0,1992.75,250851.75,410380.0,193317.5,22498.0,17900.75,84464.5
2015-09-13,94369.25,30490.0,16807.75,113834.5,96787.5,1896.0,240394.0,416142.5,131324.0,21659.25,13265.0,78524.75
2015-09-14,94157.5,32278.25,25995.75,192470.25,70733.0,1970.25,247540.25,431489.5,257513.75,24122.5,29003.75,112979.0
2015-09-15,93538.25,39158.75,53067.5,309350.5,95002.5,1954.25,250891.75,387040.25,195537.25,30397.75,23054.75,108329.75
2015-09-16,93212.75,37554.5,37471.25,267351.0,70322.75,2008.5,249725.75,419185.5,239973.0,33142.0,25629.25,405787.0
2015-09-17,92594.25,36770.0,53627.5,391476.0,76104.5,1982.25,238955.5,379446.5,194574.5,42710.0,18598.5,111691.25
2015-09-18,92786.25,37116.5,25849.5,172997.5,111527.75,2053.5,249873.5,426199.75,281077.25,23905.5,21938.25,109922.25
2015-09-19,92993.75,35489.0,10885.75,76718.75,105756.5,1937.75,250695.25,439772.25,172295.0,21780.75,23387.0,491341.0
2015-09-20,92635.25,33017.75,26053.0,140167.25,90975.25,1958.25,248258.25,421317.25,91608.5,21986.75,15393.0,76898.25
2015-09-21,92471.5,31812.5,18042.5,71340.0,133641.75,2221.0,249817.0,438085.75,316346.5,40277.75,27241.0,114519.25
2015-09-22,92546.25,33554.75,27265.25,152469.25,66472.25,2207.0,247460.5,412417.75,342632.75,37890.5,24406.75,119422.0
2015-09-23,93403.5,36756.25,2167.25,75820.25,64207.0,2357.0,251582.0,443341.5,388991.0,52211.0,30659.0,115643.75
2015-09-24,92805.0,37948.5,35153.25,157344.5,99773.0,2208.75,247256.25,419513.5,311845.25,37885.75,21940.75,113215.0
2015-09-25,93162.5,36494.5,25134.5,60488.0,104588.5,2304.25,236004.0,441946.25,350781.0,33878.5,30750.0,112626.25
2015-09-26,93676.5,35069.75,6739.25,57646.75,94858.5,2308.75,221873.25,429081.0,260299.0,22690.0,21408.25,83951.5
2015-09-27,93933.75,31862.75,6856.5,84852.25,130183.75,2266.5,221354.25,421092.25,136771.0,22965.0,19260.0,80017.25
2015-09-28,94387.0,31740.75,2541.5,83345.5,130786.5,2490.5,222612.0,443644.75,331334.25,33073.5,31343.25,118387.25
2015-09-29,94004.0,34661.75,1801.75,163113.25,142000.5,2490.5,223464.5,428696.75,325359.75,33368.25,29815.25,290363.25
2015-09-30,93100.75,33542.5,2586.5,146542.75,159769.75,2464.0,223386.75,434234.0,343423.25,34042.5,33353.25,120321.75
2015-10-01,92475.5,32037.75,4214.75,103322.5,169808.0,2031.0,223653.25,426387.0,365198.0,27439.0,29846.0,123220.5
2015-10-02,92584.5,29878.5,5392.0,71689.25,160641.0,2097.0,223610.5,430142.0,384011.0,24288.5,31760.5,123100.0
2015-10-03,93039.25,29876.75,6509.25,58469.75,134111.75,2099.5,222598.0,407282.0,216858.5,24735.0,24889.75,86493.75
2015-10-04,93024.5,28225.5,6293.75,49201.0,72106.75,2076.75,221415.75,419787.25,200254.25,22882.25,20047.25,86439.0
2015-10-05,93471.0,28538.0,22887.75,94152.0,101552.75,2025.25,219754.75,420037.25,338782.5,29586.75,28483.25,108213.0
2015-10-06,93930.0,33211.5,59658.75,233524.5,56156.25,2003.25,186235.25,409419.75,326447.25,53657.5,25378.75,130580.25
2015-10-07,94135.25,35618.0,41136.25,167183.0,37457.25,2049.75,191239.5,410042.5,345026.0,60594.5,29445.25,122156.0
2015-10-08,94951.5,39213.75,15636.25,43872.0,44709.5,2102.0,194268.75,435959.75,367430.25,75692.0,28851.5,124796.5
2015-10-09,94784.5,37356.75,6674.0,37421.0,60436.25,2198.5,194171.0,443800.25,351865.5,70435.0,27658.5,128829.75
2015-10-10,95038.0,34707.75,26065.0,154841.25,72660.5,2172.5,191794.75,432700.75,232143.0,26867.25,19850.5,89825.5
2015-10-11,94874.25,30277.0,56997.0,267702.0,111137.25,1942.5,185662.75,408338.75,80935.75,23144.75,18720.75,83808.5
2015-10-12,95435.0,27552.5,49690.75,176056.5,119868.75,2175.25,190002.5,425450.0,281815.0,41222.0,28051.75,136269.0
2015-10-13,95507.0,30474.75,41860.0,92499.25,44310.0,2210.75,191173.5,433504.0,358394.25,79626.25,39487.75,163771.75
2015-10-14,95540.75,33953.75,58198.0,75796.75,22928.5,2230.25,188252.0,432683.0,371685.0,96212.75,29705.25,168680.0
2015-10-15,95343.75,35192.75,55160.5,117760.75,13683.0,2245.75,189621.25,406736.5,372569.75,106437.0,28916.0,166523.25
2015-10-16,94918.0,36384.5,54685.5,35579.0,16653.5,2269.5,194987.0,390528.0,406679.0,97450.25,34510.5,163446.75
2015-10-17,95062.0,35079.75,18162.75,10383.75,30161.5,2260.5,195398.75,373026.75,348733.25,46815.5,19552.25,134068.5
2015-10-18,94975.25,32585.5,12551.0,18536.75,29224.75,2230.25,195294.0,368488.25,309911.25,29603.0,19587.25,106871.25
2015-10-19,95330.5,33283.25,4820.0,17571.5,37181.25,2101.75,194707.25,403443.5,381021.5,81524.25,31559.5,159209.0
2015-10-20,96359.75,34514.75,1960.0,24324.25,35196.5,1965.25,194887.75,422525.5,374541.25,81962.75,27524.0,158864.0
2015-10-21,96293.25,34541.5,38933.0,76030.5,42148.75,2233.0,221766.0,430919.75,357126.0,73103.5,31776.5,152589.5
2015-10-22,95928.0,31785.5,54439.25,204215.25,36772.75,2357.75,222251.75,415601.0,350648.5,48089.5,27791.5,147498.75
2015-10-23,96033.75,31313.5,31462.75,152957.75,62098.0,2325.5,225399.25,390335.25,339993.25,54582.5,32909.75,144257.75
2015-10-24,97001.75,31312.75,41229.25,92099.5,65284.5,2240.75,249490.0,407832.0,247971.0,33840.0,20368.75,133914.25
2015-10-25,101354.5,30584.5,28327.75,93321.25,40375.75,2313.5,265692.0,429658.25,187054.25,28835.75,20018.75,331426.0
2015-10-26,97171.5,30523.25,21293.5,113701.0,77656.25,2352.5,258562.5,414880.0,315586.5,53844.5,27399.0,142900.25
2015-10-27,95777.5,30635.25,26584.0,137088.0,64448.25,2310.25,256902.75,417496.5,334555.5,58762.75,32121.75,144080.0
2015-10-28,94439.0,28550.5,37821.5,128440.25,50587.25,2263.25,253100.0,422404.75,320122.25,75224.75,27233.5,146252.25
2015-10-29,95370.75,29959.5,6270.0,28269.0,30313.5,2277.25,258681.0,424080.5,344333.5,108996.75,41777.0,153842.25
2015-10-30,97054.25,31049.25,23095.0,61640.75,34646.5,2271.75,258947.5,417276.0,341231.0,86496.25,20728.0,153671.25
2015-10-31,97231.25,28852.0,30191.25,157230.75,72030.75,2272.25,254818.75,387935.75,203381.25,37413.0,16698.75,105752.0
2015-11-01,96208.25,25963.25,3017.25,80399.0,87092.5,2346.75,257119.0,394366.75,158700.0,38342.25,17624.0,85205.25
2015-11-02,95520.25,25733.0,2545.0,33729.5,80937.25,2612.5,256261.0,423060.0,314397.0,76230.5,27037.25,149954.0
2015-11-03,95934.25,26341.25,4224.75,23876.25,79487.75,2898.25,257139.25,418621.25,372983.5,88457.0,30245.75,167044.25
2015-11-04,95902.0,26951.25,11985.25,73628.75,60406.0,2919.25,255829.0,415620.25,362874.75,82172.75,24646.0,167048.75
2015-11-05,95741.0,26913.0,25959.0,76045.75,67525.75,2694.0,255889.75,397034.75,357524.75,75762.0,20838.25,150348.75
2015-11-06,96129.75,26603.75,39368.0,171464.5,40380.5,2402.5,251633.0,399998.75,325179.5,49128.25,21045.0,141408.5
2015-11-07,96008.0,25873.75,52232.0,287437.75,28780.75,1882.25,245439.25,389475.75,169294.5,33595.0,21222.5,108052.0
2015-11-08,96609.75,23255.5,48035.0,275020.5,68163.0,1791.75,240075.75,325711.0,104612.25,31347.75,25677.75,91340.25
2015-11-09,95793.0,23570.25,65466.0,505473.5,33545.5,1851.25,238969.0,312513.5,187502.75,39839.25,32502.0,108817.25
2015-11-10,95274.0,24519.75,66739.25,527157.5,33651.75,1696.25,240567.25,281687.0,201175.75,57981.5,24455.5,108894.0
2015-11-11,94745.75,24357.75,67601.75,322908.5,44773.5,1966.75,247617.25,373126.75,285486.25,56259.25,23655.0,134791.5
2015-11-12,95577.75,24698.5,58719.0,229355.0,47089.0,2043.75,248139.0,373491.25,326482.0,78554.25,28470.5,142731.0
2015-11-13,95964.75,25910.5,63715.0,388542.25,36629.0,1768.75,246621.0,344280.0,249894.25,47727.0,24909.25,135979.75
2015-11-14,95570.75,25314.75,60124.25,525075.75,41390.25,1654.5,248010.25,272927.0,77510.5,37441.25,25542.75,104164.25
2015-11-15,95493.5,24331.5,22061.25,509004.5,21280.0,1546.25,242941.75,318688.75,57499.5,30862.0,23044.0,106306.25
2015-11-16,95898.5,23592.75,57403.0,378139.25,45787.5,1799.75,247057.5,376523.75,217412.0,54948.25,26162.25,120488.5
2015-11-17,96505.0,25322.0,49961.5,428771.75,15269.5,1801.0,251903.0,388949.5,238966.5,58740.25,28927.75,133151.5
2015-11-18,95894.25,24946.75,57819.25,632262.75,42715.5,1753.5,238770.75,299451.5,128712.5,56972.0,32436.25,111668.0
2015-11-19,96145.0,23482.25,53413.25,611417.25,30483.5,1706.0,248950.75,301973.25,139833.0,62878.5,29654.25,108018.0
2015-11-20,95615.5,27206.25,33428.75,281717.0,12019.5,1842.0,252373.25,409615.0,294202.75,80066.5,29131.75,139099.5
2015-11-21,96685.0,37007.25,37923.75,158621.0,28132.5,2624.0,256660.0,445246.75,224179.25,44151.5,26653.75,113269.5
2015-11-22,96924.25,30836.75,53811.25,241014.5,22312.75,3023.0,250805.5,436984.5,142975.75,57399.5,21623.5,103459.5
2015-11-23,96725.0,29205.75,30536.0,124040.5,26795.25,3053.75,258019.5,439717.75,331533.75,110794.5,33258.25,163929.0
2015-11-24,96126.5,29913.0,56976.0,346650.25,37326.25,3100.25,249729.0,377813.75,309760.5,74898.25,20186.0,161010.75
2015-11-25,95882.25,31239.75,25577.25,158258.75,11463.75,3061.25,259084.25,408484.5,369012.25,119440.75,40464.75,169526.75
2015-11-26,96409.75,31226.5,25640.0,72568.75,23363.25,3104.0,259835.75,421230.0,387450.5,132728.25,35248.25,169431.5
2015-11-27,96865.0,30772.5,59627.5,179343.0,32102.0,2998.5,255350.75,403140.25,356208.5,80164.5,25498.75,145760.25
2015-11-28,96740.5,29829.75,63482.75,418329.75,17983.5,2450.75,246664.5,363688.75,168436.5,50280.25,17678.25,109387.5
2015-11-29,97820.75,27459.0,52505.0,644023.5,7668.25,1908.25,220642.0,243153.0,61957.75,31294.75,24821.75,107118.5
2015-11-30,97500.75,29112.75,43694.5,556539.25,11928.25,2040.0,237035.5,312851.25,190917.0,63316.5,28681.5,120701.75
2015-12-01,98521.25,34696.25,47378.25,365596.25,14228.25,2741.0,252986.0,371064.75,300884.0,74067.75,27819.5,151090.0
2015-12-02,110166.75,38873.5,58105.75,289012.5,11214.25,2958.0,256568.75,378105.5,308356.25,70401.75,28194.5,141824.75
2015-12-03,109844.0,36106.5,57991.0,219089.5,32060.25,2974.25,257751.75,397368.0,350099.75,87520.5,28848.75,140587.5
2015-12-04,110649.75,34027.0,60465.75,445323.0,18361.25,2280.5,247949.0,348119.25,272015.75,55128.5,25449.75,115722.5
2015-12-05,111283.5,32750.0,47751.25,530753.0,37127.25,2496.25,242769.75,271242.0,110647.75,53082.75,19510.0,86251.5
2015-12-06,111296.5,30404.0,43050.25,558232.5,39065.25,2349.5,238048.0,220375.25,84608.75,27536.75,18632.75,97124.75
2015-12-07,111884.0,28894.75,12267.5,112432.5,37846.0,2806.5,257022.0,396283.5,338142.0,78037.25,32776.5,145391.75
2015-12-08,111114.0,30187.25,28751.25,181074.5,42705.0,2744.0,255181.0,425920.25,350677.0,66532.0,30743.0,145284.0
2015-12-09,110943.0,28809.25,33606.5,245593.75,21605.75,2748.25,252267.75,413223.25,331656.5,85650.75,21208.25,129033.25
2015-12-10,110419.5,30680.0,34763.25,345120.0,38635.0,2980.25,248998.0,386937.75,293379.25,72021.0,26587.0,123867.5
2015-12-11,111416.5,30080.5,50368.5,463058.25,21610.25,2090.5,250225.5,370027.5,238515.75,65760.5,20122.0,122540.25
2015-12-12,112229.25,28319.0,48414.25,372762.5,25050.75,3219.5,252735.5,354048.75,194482.0,44492.25,24727.25,89624.75
2015-12-13,112601.5,26071.5,24335.0,286228.5,23285.5,3556.5,253863.25,359117.5,211008.75,48159.0,19099.0,94035.5
2015-12-14,111895.25,25706.0,18682.5,87813.0,27408.25,4180.25,259225.0,437994.25,353281.0,114884.5,30263.25,146223.75
2015-12-15,110698.5,28290.5,15562.5,65506.25,18890.25,4156.25,259451.75,427430.25,327118.75,133770.25,39746.0,156407.75
2015-12-16,110490.25,28164.0,52126.75,193459.25,11903.75,4144.25,256504.75,410049.0,320833.0,88604.5,29368.0,152722.25
2015-12-17,110701.5,29912.75,57563.0,287142.25,14895.0,3788.5,253282.0,379749.5,290504.0,67697.0,25541.5,134632.0
2015-12-18,110424.5,29352.0,58481.25,273944.0,13019.25,3614.0,240544.5,399495.25,291636.0,55250.25,24503.75,135912.0
2015-12-19,110891.75,28702.25,61333.25,252706.25,28491.0,3639.0,246828.75,400407.0,166849.0,40091.0,21321.5,94090.0
2015-12-20,110814.75,27280.75,65291.5,303692.25,31767.5,3474.75,246868.75,335661.25,80188.5,39955.25,18615.5,86841.25
2015-12-21,111050.75,27124.75,61208.75,506234.0,13836.75,3321.0,243800.5,351745.25,110683.75,40438.75,24684.0,97650.5
2015-12-22,110689.0,25793.0,61644.0,581799.75,26538.5,3370.75,233301.75,304778.75,77725.25,44254.0,28868.5,136323.25
2015-12-23,110932.75,25901.5,63047.5,503958.0,28189.0,3257.75,243305.75,310936.0,71442.0,45269.25,33164.5,108161.5
2015-12-24,111127.5,25995.75,63689.0,375098.5,36869.5,3547.25,241902.0,312801.5,39831.75,33914.25,17532.5,74287.25
2015-12-25,110665.25,25837.75,59681.25,359646.75,32055.25,3130.75,234619.75,247410.5,36813.0,25970.25,26103.25,62794.75
2015-12-26,111494.5,24165.75,56392.0,556411.0,43835.25,3012.75,201245.0,189965.0,37606.5,34621.75,29421.75,72119.25
2015-12-27,110843.5,24614.0,52426.75,400234.0,38623.0,2985.75,250673.0,244359.75,48759.5,33069.5,16484.25,73011.5
2015-12-28,110683.0,24900.0,38687.5,159962.5,41696.0,3632.75,252708.5,340855.75,155852.75,44635.75,31696.75,93745.75
2015-12-29,111826.5,24584.75,55179.0,257706.75,32623.75,3976.75,251416.0,335639.0,177313.5,47814.75,29363.5,85070.5
2015-12-30,112762.0,23792.75,54911.5,251939.0,27268.5,3880.25,251906.75,332966.25,149061.25,47178.25,20556.5,88383.0
2015-12-31,109917.0,23849.5,60106.5,258919.5,20224.25,3811.75,249009.5,304085.75,114063.25,46143.75,20435.25,88739.5
2016-01-01,110686.75,24758.75,21020.75,86528.25,18562.75,4380.25,252942.75,361983.25,120139.25,47647.0,20841.0,79025.0
2016-01-02,110221.5,25084.75,64458.0,341620.25,9403.5,4113.75,248804.75,303554.0,80671.75,46823.25,19540.5,85479.0
2016-01-03,109189.75,25720.25,63146.75,356507.75,13518.5,4203.5,251785.75,310616.5,73569.0,48986.25,19351.5,75070.0
2016-01-04,109618.5,29636.5,63842.25,233462.5,10079.0,4298.25,252100.0,381006.75,238157.5,85539.25,32037.75,134605.0
2016-01-05,109873.0,30292.0,62487.25,160886.25,12550.5,4408.25,254040.0,390902.75,318650.5,78214.0,27249.25,136950.5
2016-01-06,109286.5,27886.5,62393.75,104122.25,12592.25,4343.25,257284.0,374664.5,355182.75,89580.25,27954.75,140502.5
2016-01-07,109748.0,28245.25,64368.25,247711.25,14635.75,4361.5,244078.5,380160.0,324671.25,61108.5,24254.25,144127.25
2016-01-08,109877.75,29981.25,41995.25,440490.25,40971.25,4139.5,249881.0,343586.0,257393.0,62457.25,22940.5,130434.75
2016-01-09,110455.25,32810.75,38656.0,163748.75,23890.0,4397.25,256700.0,368733.75,270182.0,53872.75,17931.5,106833.75
2016-01-10,110469.0,33901.0,58803.5,294443.0,18899.5,4243.25,254729.0,357635.5,95983.5,42628.5,13018.25,90580.5
2016-01-11,109892.75,35093.0,29980.25,172182.75,10177.5,4383.5,256440.0,427319.75,301029.75,72924.5,25818.75,135329.5
2016-01-12,110465.5,36496.0,25906.5,277630.75,15133.75,4419.5,256229.75,420982.0,315690.75,61737.75,28483.75,152240.5
2016-01-13,109818.5,35433.75,26409.0,320110.25,12163.0,4483.25,255935.5,412841.0,339551.0,76435.25,19172.75,152720.25
2016-01-14,110655.0,34112.75,26714.5,210985.0,44550.0,4525.75,256939.0,421748.75,364613.75,86748.25,22931.75,153528.75
2016-01-15,111080.75,33658.25,19333.0,140966.5,8688.75,4523.75,257402.0,429090.75,382305.75,101164.25,36956.0,156870.75
2016-01-16,111486.75,33160.5,26024.5,108512.5,8772.75,4514.5,256962.0,437865.5,329687.5,56684.0,18267.5,122146.25
2016-01-17,111516.25,30414.5,22668.75,88703.25,8732.0,4546.25,256957.0,440770.25,287090.25,60054.25,18192.25,118023.0
2016-01-18,111055.25,29568.25,28262.5,58690.5,19420.5,4554.25,258455.25,438116.5,405098.5,145294.25,36060.5,160583.75
2016-01-19,110424.0,31477.25,39264.25,131615.75,20783.0,4546.75,258065.75,422071.75,426636.5,162321.75,32145.75,162567.25
2016-01-20,110070.0,32575.25,13905.75,104564.25,14240.25,4548.0,257591.5,427044.75,412243.0,175295.25,37337.75,175381.5
