Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_generation,Other_conventional,Grid_load,Grid_load_incl._hydro_pumped_storage,Hydro_pumped_storage,Residual_load,Total_generation,Renewables_total,Renewables_share,Residual_load_ratio,Fossil_total,Net_balance
2015-04-17,93684.25,42629.0,15815.25,132234.25,104331.75,2439.5,236762.5,355593.25,293171.25,25906.0,31895.0,187515.75,1420430.8,1438688.0,18257.25,1168049.5,1521977.75,391134.0,0.25699061632142783,0.8223205945689153,862186.25,101546.94999999995
2015-04-18,94910.75,47190.0,8745.0,82986.0,169882.25,2500.0,232637.25,306747.5,111957.5,22089.75,24351.5,127292.5,1204574.5,1229249.8,24675.25,942961.25,1231290.0,406214.0,0.32990928213499665,0.7828168784911187,568087.25,26715.5
2015-04-19,95886.25,41962.75,5858.0,42582.5,198880.5,2491.0,227557.5,302837.5,91474.0,23349.0,19463.75,129561.25,1098683.0,1116430.2,17747.25,851362.0,1181904.0,387661.0,0.32799702852346724,0.7748932130559952,547221.75,83221.0
2015-04-20,95014.25,40229.0,5606.25,108455.75,205496.5,2937.75,235244.0,350200.0,216984.75,27824.75,32184.0,175605.25,1399052.2,1419453.8,20401.5,1079493.8,1495782.25,457739.5,0.3060201443091065,0.7715893660007825,770614.75,96730.05000000005
2015-04-21,94217.0,40312.75,18501.25,198295.25,206990.5,3155.75,233257.0,338250.0,212594.75,27094.0,27520.0,163491.0,1421485.5,1444493.2,23007.75,997698.5,1563679.25,561472.5,0.3590714016317605,0.7018703321279042,741429.75,142193.75
2015-04-22,94137.25,39621.75,19311.5,100077.5,160095.5,3207.25,235084.25,351010.75,283854.0,26887.25,24773.75,181892.25,1399100.0,1413903.2,14803.25,1119615.5,1519953.0,416450.75,0.27398922861430586,0.8002397970123651,843644.25,120853.0
2015-04-23,93622.5,40269.25,5067.25,49211.0,175934.75,3208.75,236083.5,348893.25,300738.0,19734.0,28048.5,181983.0,1389804.8,1411640.8,21836.0,1159591.8,1482793.75,367313.5,0.24771718925845215,0.8343558750120881,851348.25,92988.94999999995
2015-04-24,94584.75,40383.75,4869.75,47188.25,199568.75,3240.75,234310.0,342147.75,278714.25,20127.75,31810.25,170835.75,1377649.8,1398162.8,20513.0,1126023.0,1467781.75,389836.0,0.26559534481199265,0.8173506793961717,811825.5,90131.94999999995
2015-04-25,95080.0,39392.0,23583.0,126243.25,94439.0,2924.25,227913.0,295230.25,144528.25,14330.25,24921.25,112119.5,1187569.5,1203469.2,15899.75,943304.25,1200704.0,381661.5,0.31786476933532326,0.7943149853545414,566208.25,13134.5
2015-04-26,94821.75,38457.25,3390.5,71348.5,128818.5,3017.25,226420.25,302627.0,89068.75,15700.75,25245.75,113509.25,1075979.2,1089717.5,13738.25,872421.75,1112425.5,339853.75,0.3055069755233047,0.8108165566769321,520905.75,36446.30000000005
2015-04-27,95349.25,41888.0,7775.25,117831.25,115393.75,3276.25,232424.75,315428.5,274875.75,20511.5,30994.75,160872.75,1413651.2,1429482.5,15831.25,1172651.0,1416621.75,381513.75,0.26931236231548755,0.8295193326331135,771688.5,2970.5500000000466
2015-04-28,95589.5,47208.25,14302.5,116806.5,106754.25,3335.75,234807.5,328383.0,315909.75,23588.75,22797.75,174153.0,1435329.8,1452619.2,17289.5,1197466.5,1483636.5,383996.75,0.2588213150593154,0.834279689587717,842034.5,48306.69999999995
2015-04-29,94916.25,46790.25,23490.0,125537.5,188718.75,3179.75,233810.5,333858.25,269676.75,29206.0,26899.5,154092.25,1432913.5,1454265.8,21352.25,1095167.2,1530175.75,482632.5,0.3154098475289521,0.7642940065816952,786833.25,97262.25
2015-04-30,95132.0,45922.25,11204.5,149524.0,131622.25,3295.0,233335.25,330392.5,286777.75,29893.75,33726.75,150109.5,1412109.2,1430386.8,18277.5,1119758.5,1500935.5,436700.0,0.2909518763464519,0.7929687732365174,797173.5,88826.30000000005
2015-05-01,95595.5,44797.0,4751.25,64240.75,103279.0,3011.0,231484.75,292070.25,89833.75,25059.25,26127.25,106475.0,1075570.5,1094434.0,18863.5,903299.5,1086724.75,315674.5,0.29048247957912066,0.8398329072803689,513438.25,11154.25
2015-05-02,95588.5,43972.5,3235.75,32342.25,143595.5,3059.0,220995.75,286803.75,83213.0,25516.25,23623.5,110221.25,1111235.5,1126429.8,15194.25,932062.0,1072167.0,321793.5,0.3001337478210018,0.8387619006052273,505754.25,-39068.5
2015-05-03,95365.0,46322.0,25290.0,187458.25,88594.25,2803.75,202600.25,260052.75,72949.0,23770.0,31205.75,115408.5,1091218.2,1109373.2,18155.0,789875.75,1151819.5,445833.25,0.3870686769932268,0.7238476685964366,472180.25,60601.30000000005
2015-05-04,94440.5,46411.25,24163.75,172313.5,138403.75,2826.75,229601.0,308251.0,240325.25,24637.75,32771.25,134327.75,1385776.0,1404814.0,19038.0,1050895.0,1448473.5,478559.5,0.3303888541971945,0.758344061377885,707541.75,62697.5
2015-05-05,94386.0,48636.75,33970.25,355272.75,107215.75,2742.25,231338.25,325503.0,136784.25,25215.75,35864.25,117638.25,1438372.5,1457730.2,19357.75,941913.75,1514567.5,642223.75,0.4240311177943538,0.6548468842389575,605141.25,76195.0
2015-05-06,93345.0,49234.75,33248.75,259048.5,145293.25,2815.5,232539.75,335768.0,135731.0,24714.0,23770.5,110852.5,1422623.0,1437664.2,15041.25,985032.5,1446361.5,582985.75,0.4030705670746905,0.692405858755271,607065.5,23738.5
2015-05-07,93797.5,48541.25,24880.25,264513.25,162957.25,2802.75,228883.75,333391.25,149385.25,24329.25,30114.0,121341.75,1423764.0,1442589.0,18825.0,971413.25,1484937.5,597492.25,0.40236861820783704,0.6822853014965964,628447.5,61173.5
2015-05-08,94274.0,48933.25,5199.25,37388.25,176127.5,2821.0,233722.25,319550.75,174205.25,25492.0,27311.25,126537.5,1384680.5,1400943.5,16263.0,1165965.5,1271562.25,364743.25,0.2868465543075064,0.8420465948643027,645785.5,-113118.25
2015-05-09,94066.75,49701.75,33443.5,237342.0,113681.75,2520.0,229457.5,265431.75,64516.75,29673.75,25777.5,108995.75,1187495.8,1203836.8,16341.0,803028.5,1254608.75,530755.75,0.4230448336981549,0.6762369180589943,468618.0,67112.94999999995
2015-05-10,95094.0,50469.25,19386.75,240479.5,181401.75,2519.0,197062.75,219770.5,44894.0,22632.5,27857.0,99101.5,1073386.0,1101875.2,28489.25,632118.0,1200668.5,589350.25,0.4908517629970304,0.5889009172841829,386398.5,127282.5
2015-05-11,94471.25,49420.5,25937.0,137913.5,189039.0,2512.5,232227.0,325603.5,134000.5,31581.25,29917.0,136790.5,1391791.0,1408913.5,17122.5,1038901.5,1389413.5,499293.75,0.35935576414076875,0.7464493591351,627975.75,-2377.5
2015-05-12,93615.5,49736.75,21720.25,251837.25,161219.5,2454.25,230248.5,318967.5,142209.0,35398.75,28601.0,118788.25,1417129.5,1435179.2,18049.75,982352.5,1454796.5,580583.5,0.3990822771432293,0.6931988219848645,615363.5,37667.0
2015-05-13,94410.75,50675.75,30379.0,202877.0,177508.5,2482.25,230957.0,310436.5,121878.0,34239.0,29276.25,129800.5,1393403.5,1409707.0,16303.5,982639.0,1414920.5,558333.25,0.3946039724493355,0.7052077879810119,596354.0,21517.0
2015-05-14,94063.0,50972.0,11681.0,72136.5,145414.75,2527.0,231216.5,299964.25,77799.0,25899.75,25319.75,103978.25,1089956.0,1113899.0,23943.0,860723.75,1140971.75,376794.25,0.33023977149302775,0.7896866937747946,507641.25,51015.75
2015-05-15,93876.75,50289.75,3928.0,51934.5,145866.5,2550.5,230278.25,314063.75,111691.25,22792.0,37944.75,110738.25,1231519.8,1249482.5,17962.75,1029790.75,1175954.25,348446.0,0.29630914638048206,0.8361950412815125,559285.25,-55565.55000000005
2015-05-16,94288.5,49900.0,17997.75,156868.5,138179.75,2533.25,228351.0,262796.0,52824.75,26068.75,23108.5,110236.0,1144990.5,1159067.5,14077.0,831944.5,1163152.75,459767.75,0.39527718951788576,0.7265951114878245,451925.5,18162.25
2015-05-17,94555.5,50963.25,21044.75,220352.5,149477.25,2540.25,216897.25,215908.0,40489.0,24277.25,25230.75,102468.25,1061435.2,1082833.5,21398.25,670560.75,1164204.0,538933.5,0.46292015832276817,0.6317491166676967,383142.5,102768.80000000005
2015-05-18,95184.25,51808.0,17098.25,129047.75,182097.5,2464.0,227177.0,311842.25,153710.25,35321.25,27728.25,132177.0,1371581.5,1395206.8,23625.25,1043338.0,1365655.75,477699.75,0.349795144200872,0.7606824676477483,633050.75,-5925.75
2015-05-19,94866.25,52194.0,18660.0,233109.0,125099.25,2465.75,226328.0,305813.5,184265.5,29838.25,26545.75,145613.75,1428677.5,1447899.8,19222.25,1051809.2,1444799.0,526394.25,0.3643373576532099,0.7362117762756115,665531.0,16121.5
2015-05-20,94953.0,48444.75,11145.5,82522.25,105491.75,2471.25,228266.5,306847.75,247550.75,28695.25,32768.75,184011.0,1406578.5,1427112.2,20533.75,1207419.0,1373168.5,345028.5,0.25126450249914706,0.8584085424311547,767104.75,-33410.0
2015-05-21,94739.25,47347.25,7215.0,67080.5,140319.25,2456.75,229943.75,298451.5,247702.0,28738.25,37922.5,182111.25,1405156.2,1422665.0,17508.75,1190541.5,1384027.25,359158.0,0.2595021160168631,0.8472663039169596,757003.0,-21128.949999999953
2015-05-22,94718.5,49966.5,9962.25,31278.75,176991.25,2554.75,229285.25,273232.0,249153.75,30128.75,28028.0,149485.75,1380327.5,1398172.0,17844.5,1162095.2,1324785.5,365472.0,0.27587258465615755,0.8418981727162576,702000.25,-55542.0
2015-05-23,95924.75,51973.5,8162.0,62002.5,119797.25,2564.25,226591.75,248663.25,105664.25,30449.5,23633.5,118907.25,1162168.0,1177663.2,15495.25,972206.25,1094333.75,340424.25,0.31107900126446797,0.8365453617721362,503684.25,-67834.25
2015-05-24,96940.75,51065.25,5296.25,18131.25,143268.75,2555.75,218632.0,227559.0,84443.0,27108.5,25257.25,101267.75,1004036.25,1018049.0,14012.75,837340.0,1001525.5,317258.0,0.31677476010346217,0.8339738729552842,440378.25,-2510.75
2015-05-25,97206.0,53103.5,6160.25,63300.75,113395.25,2537.0,224728.0,234526.75,99653.0,19520.5,23328.0,104976.0,1032525.75,1048730.5,16204.75,849669.5,1042435.0,335702.75,0.3220371054310341,0.8229039324200873,458676.25,9909.25
2015-05-26,95803.25,51819.25,19153.0,121745.5,110495.0,2546.5,225751.5,274074.75,239327.5,22899.0,34316.75,155984.0,1353657.8,1374994.2,21336.5,1102264.2,1353916.0,401562.5,0.2965933632514868,0.8142857079536644,692285.25,258.19999999995343
2015-05-27,95319.0,48507.0,12678.0,113729.0,117913.25,2561.0,225302.0,310235.0,265069.25,30273.75,37569.25,158582.75,1394642.0,1416020.2,21378.25,1150321.8,1417739.25,390707.25,0.2755847028993519,0.8248151138428357,764160.75,23097.25
2015-05-28,95534.25,48370.0,28737.0,232526.0,165646.0,2541.75,221794.0,305458.75,220590.5,33801.5,32897.75,128295.25,1402278.5,1426294.2,24015.75,975369.5,1516192.75,573355.0,0.37815442660572013,0.6955604753264063,688146.0,113914.25
2015-05-29,96021.25,48547.75,20312.5,129572.25,147593.5,2467.75,221465.75,312746.25,223938.5,32994.25,31883.25,142803.25,1377218.0,1393835.2,16617.25,1079739.8,1410346.25,444515.0,0.3151814669624569,0.7840006447780962,712482.25,33128.25
2015-05-30,95984.25,48712.75,29997.25,233138.75,140754.0,2419.5,193348.5,274429.25,60440.75,32278.75,30651.5,117731.75,1184791.2,1206356.0,21564.75,780901.25,1259887.0,551006.5,0.4373459683289057,0.6591045325117202,484880.5,75095.80000000005
2015-05-31,96504.0,47212.75,30318.25,236140.0,155473.0,2425.5,194312.5,257589.0,40856.75,32796.75,22556.5,103956.0,1068924.8,1099656.8,30732.0,646993.5,1220141.0,568073.5,0.46558020753339163,0.6052750389924529,435198.5,151216.19999999995
2015-06-01,94493.5,46664.25,22989.5,141256.0,132071.0,2300.5,221646.25,307574.0,218214.75,29014.0,30957.75,143409.5,1357172.0,1371128.0,13956.0,1060855.5,1390591.0,439774.75,0.3162502489948518,0.7816662147465465,698212.25,33419.0
2015-06-02,92154.75,49281.75,29596.25,424788.0,154355.25,2288.75,216259.75,304462.0,85315.0,29207.0,29393.0,122203.75,1426045.2,1448214.2,22169.0,817305.75,1539305.25,752464.75,0.48883400482133094,0.5731275207826513,541187.75,113260.05000000005
2015-06-03,89222.0,50739.25,26823.25,323231.0,177704.75,2241.0,217771.25,311277.25,108388.5,27350.25,31036.75,133985.0,1406184.2,1426377.8,20193.5,878425.25,1499770.25,669961.25,0.44670925430078373,0.6246871853630556,581001.0,93586.05000000005
2015-06-04,93640.0,50534.0,2418.5,41775.0,218297.75,2241.5,215275.75,336703.0,107379.5,28634.5,33074.0,112596.0,1196726.5,1213464.0,16737.5,934235.25,1242569.5,408906.75,0.32908159261916536,0.7806589475540151,585313.0,45843.0
2015-06-05,92216.25,49059.0,18600.75,134855.25,216419.25,2225.0,216137.25,333919.75,103980.75,28426.0,37450.75,126992.0,1310531.8,1329014.5,18482.75,940656.5,1360282.0,513375.5,0.37740372952079054,0.7177670164127264,593318.5,49750.19999999995
2015-06-06,92023.0,48586.5,24224.25,168864.75,181009.75,2249.0,214536.5,303521.75,77564.0,26261.5,30245.0,97962.5,1174324.0,1201061.5,26737.5,800225.25,1267048.5,516957.25,0.4080011538626974,0.6814348084515006,505309.75,92724.5
2015-06-07,92687.5,46499.5,19004.75,90963.75,186589.75,2212.5,210763.0,281204.75,60139.0,26271.0,28583.75,99463.0,1052549.5,1081688.5,29139.0,755991.25,1144382.25,437957.75,0.3827023269541274,0.718247692863851,467077.75,91832.75
2015-06-08,91577.5,46392.0,15803.5,142078.75,119035.5,2268.75,217632.0,330963.0,216731.25,29736.0,27415.0,153079.25,1373450.0,1390311.0,16861.0,1096532.2,1392712.5,417156.0,0.29952772018632706,0.7983779533292075,730509.5,19262.5
2015-06-09,90151.5,45652.0,11313.75,101304.0,97875.5,2524.0,219514.5,341631.75,245201.75,32515.5,32838.5,192883.75,1413813.2,1428073.2,14260.0,1203320.0,1413406.5,348820.75,0.24679435816942968,0.8511166821755519,812232.75,-406.69999999995343
2015-06-10,89954.5,48729.5,9874.0,74324.5,143399.0,2868.75,217880.0,349217.75,253309.0,28644.5,29281.25,188483.5,1418292.2,1433043.8,14751.5,1190694.8,1435966.25,369150.25,0.25707446118597843,0.8395271439834472,819654.75,17674.050000000047
2015-06-11,91738.5,50428.25,4710.25,55090.5,172317.75,2838.25,216931.25,329313.25,266220.75,28220.75,32084.25,186848.25,1404924.2,1418290.5,13366.25,1172805.8,1436742.0,377123.5,0.26248519219177835,0.834782260850799,810603.0,31817.800000000047
2015-06-12,92208.5,49637.25,8783.0,46994.0,199814.75,2813.0,215402.0,327440.25,272733.25,28199.25,30970.75,176483.0,1396584.2,1410582.2,13998.0,1140992.5,1451479.0,400250.5,0.2757535589560717,0.8169879768079863,804855.75,54894.80000000005
2015-06-13,91771.0,50103.75,23139.5,114343.5,143344.0,2541.0,206699.0,311725.5,87656.75,22813.5,22887.25,106759.25,1183551.0,1197290.2,13739.25,902724.0,1183784.0,425242.75,0.35922326201401605,0.7627250536732257,528955.0,233.0
2015-06-14,92758.0,50527.25,14474.25,103283.25,166147.25,2542.5,203701.0,283104.5,61658.75,24163.0,24254.5,107221.25,1055201.2,1076306.5,21105.25,771296.5,1133835.5,429732.5,0.3790078013962343,0.7309473302342719,476147.5,78634.30000000005
2015-06-15,92328.0,51296.75,19495.25,97091.75,133095.75,2721.5,209943.75,324649.25,224080.0,27879.0,28590.0,154806.25,1354365.8,1362592.8,8227.0,1104683.0,1365977.25,396029.0,0.2899235693713054,0.815645965070884,731414.5,11611.449999999953
2015-06-16,92054.25,52145.0,13948.0,77089.0,137919.5,2784.75,213264.0,329922.75,265613.25,26777.5,23269.0,164608.25,1379174.2,1388312.8,9138.5,1150217.8,1399395.25,375940.5,0.26864497360556283,0.8339902240050605,786921.75,20221.050000000047
2015-06-17,91517.25,52912.0,30859.75,90243.75,192863.0,2840.5,213903.25,322231.75,234241.25,28103.75,27048.25,142959.5,1383312.0,1394956.2,11644.25,1069345.5,1429724.0,461236.25,0.3226050972075729,0.7730327648426385,727536.25,46412.0
2015-06-18,90885.25,52878.25,32746.5,186895.25,87712.25,2750.25,212884.5,342852.5,256004.25,21392.0,33308.75,162254.75,1398559.0,1414092.0,15533.0,1091205.0,1482564.5,453867.75,0.30613693367135125,0.7802352278309317,782503.5,84005.5
2015-06-19,90775.0,52199.75,36075.5,186404.75,104665.0,2833.75,200087.5,332797.75,253086.75,26189.25,28499.25,146798.0,1383682.8,1398570.0,14887.25,1056537.5,1460412.25,472953.75,0.3238494815419413,0.7635691503862012,758871.75,76729.44999999995
2015-06-20,91015.0,53231.0,15562.75,127453.5,107566.75,2880.5,180704.0,300758.0,101467.0,22773.5,25802.25,108629.25,1158266.5,1171687.5,13421.0,907683.5,1137843.5,397709.5,0.3495291751457911,0.7836568699863115,533627.75,-20423.0
2015-06-21,91858.25,53412.5,10671.0,63819.25,107638.0,2687.75,177535.5,302685.25,71014.5,21358.25,29336.25,108550.75,1066681.5,1085750.2,19068.75,884553.25,1040567.25,330086.75,0.3172180846552686,0.8292571400178966,503608.75,-26114.25
2015-06-22,91203.5,52469.75,6750.25,119582.25,90984.0,2707.75,183632.5,326170.0,256820.25,28282.0,38097.0,177330.25,1364658.0,1377189.2,12531.25,1147341.5,1374029.5,363697.5,0.2646940986347091,0.8407538738643675,788602.5,9371.5
2015-06-23,91188.0,51108.0,23737.0,168245.0,126520.5,2973.0,204960.5,348373.25,280781.75,26941.75,16589.5,166094.0,1403901.2,1418672.2,14771.0,1085398.8,1507512.25,463771.5,0.3076402861734623,0.7731304738538581,822190.75,103611.05000000005
2015-06-24,87949.5,50963.75,27716.5,162552.75,132834.25,2963.25,216097.75,352062.0,258697.0,26408.5,28401.75,164344.5,1418049.0,1431257.0,13208.0,1094945.5,1510991.5,464980.0,0.3077317112637629,0.7721492698771341,801512.0,92942.5
2015-06-25,91990.5,50585.0,2865.75,48914.0,175956.75,2955.75,215983.5,346084.25,285539.5,21981.75,31549.0,178515.0,1400194.0,1416283.5,16089.5,1172457.5,1452920.75,373267.75,0.25690854095104637,0.8373536095712452,832120.5,52726.75
2015-06-26,91940.0,51532.5,2245.75,25408.75,157908.75,2849.75,214712.5,344033.5,296206.75,17634.0,29922.75,173287.25,1374364.8,1387432.8,13068.0,1188801.5,1407682.25,331885.5,0.2357673402502589,0.864982499551793,831161.5,33317.44999999995
2015-06-27,92399.0,50768.5,8142.75,150722.0,112502.75,2661.5,209958.75,347437.25,127723.5,14786.25,24640.0,110572.25,1177172.8,1196592.0,19419.25,905805.25,1252314.5,417196.5,0.3331403573143967,0.7694751781556625,600519.25,75141.69999999995
2015-06-28,92888.0,50727.0,11208.75,61313.25,186137.75,2610.0,195677.25,323802.5,79084.75,31827.25,22327.75,105319.5,1049237.0,1073300.8,24063.75,790577.25,1162923.75,404884.75,0.3481610466722345,0.7534782418080949,540034.0,113686.75
2015-06-29,92172.25,50934.0,5667.5,46859.75,182153.75,2707.0,198881.5,356216.0,291929.5,26985.0,33727.25,174144.75,1360981.8,1372353.0,11371.25,1126300.8,1462378.25,380494.25,0.26018866869771895,0.8275649240864206,849275.25,101396.44999999995
2015-06-30,91406.75,51478.5,2119.75,37789.0,207983.25,2714.5,196911.0,331747.5,319439.5,26347.25,35321.5,185654.75,1382484.2,1395163.5,12679.25,1134592.2,1488913.25,393491.75,0.264281179578461,0.8206908983118939,863189.0,106429.05000000005
2015-07-01,91089.5,51458.0,26174.75,118749.25,217829.0,2297.25,206299.75,333022.5,291209.75,32562.25,35284.75,162994.25,1423537.0,1440539.0,17002.0,1060784.0,1568971.0,507597.75,0.3235227101074526,0.7451748707620526,819788.75,145434.0
2015-07-02,90944.75,52177.25,36830.5,185107.75,212960.75,2279.5,206343.0,347933.25,258314.25,30436.0,45542.25,162765.0,1461593.8,1482163.2,20569.5,1026694.75,1631634.25,580300.5,0.3556559933698376,0.702448758334908,799448.5,170040.44999999995
2015-07-03,90570.75,51039.5,6006.0,80498.75,189465.75,2505.5,175014.25,341379.75,268038.25,52350.25,39999.5,178117.0,1433013.2,1454055.0,21041.75,1157042.8,1474985.25,420086.25,0.2848070853589892,0.8074194989969388,839885.25,41972.05000000005
2015-07-04,89963.25,50181.25,9806.5,72082.75,196261.5,2100.75,151614.25,329540.0,190187.0,28916.5,30099.5,140078.0,1216157.2,1238600.0,22442.75,938006.5,1290831.25,420396.0,0.32567851142432447,0.7712872151725123,688721.5,74674.05000000005
2015-07-05,89429.75,49270.5,6067.75,80317.5,174594.0,2085.5,153796.75,329517.75,136384.0,27361.0,28524.25,102302.0,1106196.8,1128977.2,22780.5,845217.5,1179650.75,401765.0,0.3405796164669925,0.7640751627558495,595564.75,73453.94999999995
2015-07-06,90811.0,48862.25,26693.25,163693.5,190644.25,2195.75,156094.0,358495.75,214223.0,36284.5,41057.75,164797.0,1407216.5,1427464.2,20247.75,1026185.5,1493852.0,522900.0,0.35003467545647093,0.7292307189405468,773800.25,86635.5
2015-07-07,90662.25,49112.0,15158.0,85404.75,184434.5,2176.25,155877.5,365025.0,248633.25,45177.0,29221.0,173792.5,1438257.8,1455871.8,17614.0,1153260.5,1444674.0,426947.75,0.2955322446448126,0.8018454688721313,832627.75,6416.199999999953
2015-07-08,89981.25,48988.75,45049.5,366535.0,127194.25,2249.25,150446.0,353150.75,197440.0,27054.0,22896.25,126688.5,1436067.2,1453350.0,17282.75,897288.5,1557673.5,679998.0,0.43654719682911725,0.6248234762272964,704333.25,121606.30000000005
