Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional,Total_renewable,Total_fossil,Wind_total,Total_generation,Renewable_share,Fossil_share,Clean_to_dirty_ratio,Solar_to_wind_ratio,Baseload_dependency,Year,Month,Day,Quarter,Wind_total_rolling,Solar_rolling
2015-04-01,95954.25,45680.25,24753.0,561974.25,98711.75,3137.25,236737.5,298598.75,83847.25,49334.0,27522.0,130190.0,830210.75,561970.0,586727.25,1656440.25,50.1201748750068,33.926367099567884,1.4773221880171539,0.1682412909916831,37.380370345383724,2015,4,1,2,218474.19166666668,95166.65
2015-04-02,95671.0,43250.25,21618.75,405433.0,81687.0,3325.0,243586.0,343983.5,138629.75,35883.5,32839.5,136205.5,650985.0,654702.25,427051.75,1582112.75,41.14656177317325,41.381516582809915,0.9943222281579145,0.1912812674342161,45.900600320678784,2015,4,2,2,218090.44166666668,94518.03333333334
2015-04-03,95935.75,43028.25,8902.75,173752.5,140230.25,3565.75,229414.5,350189.25,103946.0,32644.0,30956.5,127336.25,465415.25,614115.5,182655.25,1339901.75,34.73502814665329,45.83287543284424,0.7578627310334946,0.7677318336045638,51.01491583244816,2015,4,3,2,211449.91666666666,96843.675
2015-04-04,96550.25,41892.25,6519.25,80485.0,96848.75,4124.0,214026.25,386535.0,138124.75,34889.0,23294.75,135379.75,326419.5,694928.5,87004.25,1258669.0,25.93370457205191,55.21137805094112,0.46971666869325407,1.113149644988607,58.687867898549975,2015,4,4,2,208587.65833333333,97783.55
2015-04-05,96452.5,39057.0,2589.5,71704.75,151389.25,3492.0,208145.5,347935.75,94296.75,31105.5,24298.5,126034.5,364685.0,599372.5,74294.25,1196501.5,30.47927645723804,50.09375249425094,0.6084446650455267,2.0376980721926663,54.356638917711344,2015,4,5,2,206531.39166666666,100643.4
2015-04-06,96175.5,38527.5,1411.5,78637.25,111569.0,3630.25,210426.0,359472.75,114228.75,31919.0,17313.25,130090.0,329951.0,635710.5,80048.75,1193400.75,27.64796318420279,53.26882021818739,0.5190271357795726,1.39376317556489,57.3258815196823,2015,4,6,2,200441.86666666667,100543.84166666666
2015-04-07,95937.5,38339.25,8714.5,136328.75,159794.25,3547.5,221939.5,381876.75,227317.25,34694.0,26660.25,179377.5,442661.75,823265.5,145043.25,1514527.0,29.22772258269413,54.357928250866436,0.5376901497754977,1.1017006996189067,54.877430379253724,2015,4,7,2,198302.95833333334,101371.43333333333
2015-04-08,95131.0,37787.0,7174.75,83519.75,125822.75,4011.0,231791.5,379756.75,298939.25,37088.0,27415.0,208947.25,353446.25,924731.25,90694.5,1537384.0,22.990108522008814,60.14966007191437,0.3822151030366931,1.38732503073505,59.22316740645148,2015,4,8,2,198902.25,101605.11666666667
2015-04-09,95530.75,37424.0,413.75,24183.25,175448.25,3866.25,236685.5,389494.75,296474.0,32644.5,29016.0,208016.75,336866.25,926630.0,24597.0,1529197.75,22.028952762976534,60.5958254908497,0.3635391148570627,7.132912550311014,60.335836225236406,2015,4,9,2,194891.24166666667,104219.1
2015-04-10,95881.5,39002.25,1407.0,31473.75,180738.5,3326.75,236795.75,366333.75,299593.5,31287.0,19679.75,185494.5,351829.75,882708.75,32880.75,1491014.0,23.596676489959183,59.20190890226383,0.39857965608701623,5.49678763410202,60.54423365575373,2015,4,10,2,191642.975,106421.94166666667
2015-04-11,95566.25,40682.5,18923.0,315520.25,112847.75,2842.25,206129.0,327969.5,97976.25,25776.75,25902.25,111399.0,586382.0,563121.5,334443.25,1381534.75,42.44424543067049,40.760574426376174,1.0413063610606237,0.33741972666513675,45.75163599757444,2015,4,11,2,200445.0,106694.65
2015-04-12,96158.75,39753.75,27099.0,254870.75,159132.25,2859.0,207761.25,262834.5,58134.75,24943.0,27027.0,105333.0,579873.5,451245.25,281969.75,1265907.0,45.806958963020186,35.64600322140568,1.285051754007383,0.5643592974069027,41.766930746097465,2015,4,12,2,204676.41666666666,109164.0
2015-04-13,95900.25,40416.0,19253.5,356613.5,144957.75,2959.25,219290.5,300063.75,171937.0,32390.0,29346.25,125896.5,660100.25,630287.25,375867.0,1539024.25,42.89082839337976,40.95369192525719,1.047300655375783,0.3856623486499214,44.91750211213371,2015,4,13,2,212350.51666666666,112613.13333333333
2015-04-14,94181.25,41337.5,24728.0,182085.75,168192.0,3077.5,229286.0,382170.0,237856.25,31730.5,29668.25,139004.25,513602.0,790761.0,206813.75,1563317.25,32.85334438675196,50.58224746128784,0.6495034530028668,0.8132534708161329,54.32756850856728,2015,4,14,2,211398.99166666667,116107.06666666667
2015-04-15,93543.75,42238.0,25588.0,267059.25,193769.75,2914.0,231066.75,355365.75,198637.0,29467.75,34315.0,130778.5,625112.75,714249.0,292647.25,1604743.5,38.95406025947449,44.50860838507836,0.8752028354257408,0.6621273563992144,48.921805883619406,2015,4,15,2,209914.825,118656.825
2015-04-16,93875.5,41352.0,11884.0,132417.25,147322.75,2677.5,235632.25,366564.5,264062.25,28164.0,34021.5,172451.0,429529.0,831241.75,144301.25,1530424.5,28.066003909372856,54.31445654457308,0.5167317450067925,1.0209388345561803,56.60253086643608,2015,4,16,2,208367.75833333333,119185.625
2015-04-17,93684.25,42629.0,15815.25,132234.25,104331.75,2439.5,236762.5,355593.25,293171.25,25906.0,31895.0,187515.75,391134.0,862186.25,148049.5,1521977.75,25.699061632142783,56.649070592523444,0.45365372041133806,0.7047085603125981,58.182650830473705,2015,4,17,2,209367.96666666667,117668.83333333333
2015-04-18,94910.75,47190.0,8745.0,82986.0,169882.25,2500.0,232637.25,306747.5,111957.5,22089.75,24351.5,127292.5,406214.0,568087.25,91731.0,1231290.0,32.990928213499664,46.13756710441894,0.7150556538630289,1.8519611690704343,52.899174849141964,2015,4,18,2,210825.70833333334,118802.13333333333
2015-04-19,95886.25,41962.75,5858.0,42582.5,198880.5,2491.0,227557.5,302837.5,91474.0,23349.0,19463.75,129561.25,387661.0,547221.75,48440.5,1181904.0,32.799702852346726,46.30001675262965,0.7084166519331514,4.105665713607415,52.61586389419107,2015,4,19,2,211328.14166666666,121320.65833333334
2015-04-20,95014.25,40229.0,5606.25,108455.75,205496.5,2937.75,235244.0,350200.0,216984.75,27824.75,32184.0,175605.25,457739.5,770614.75,114062.0,1495782.25,30.60201443091065,51.51918001433698,0.5939926532680564,1.801621048201855,53.64609387496074,2015,4,20,2,210017.36666666667,125660.25
2015-04-21,94217.0,40312.75,18501.25,198295.25,206990.5,3155.75,233257.0,338250.0,212594.75,27094.0,27520.0,163491.0,561472.5,741429.75,216796.5,1563679.25,35.90714016317605,47.41571840900235,0.7572834783066096,0.9547686424826969,50.14466681705982,2015,4,21,2,212503.95,129657.275
2015-04-22,94137.25,39621.75,19311.5,100077.5,160095.5,3207.25,235084.25,351010.75,283854.0,26887.25,24773.75,181892.25,416450.75,843644.25,119389.0,1519953.0,27.398922861430584,55.50462744571707,0.4936331279446283,1.3409568720736416,57.23525661648748,2015,4,22,2,214158.9,131220.875
2015-04-23,93622.5,40269.25,5067.25,49211.0,175934.75,3208.75,236083.5,348893.25,300738.0,19734.0,28048.5,181983.0,367313.5,851348.25,54278.25,1482793.75,24.771718925845214,57.415149612007745,0.43144917488231166,3.241348974957741,59.73283539939388,2015,4,23,2,215226.03333333333,133185.225
2015-04-24,94584.75,40383.75,4869.75,47188.25,199568.75,3240.75,234310.0,342147.75,278714.25,20127.75,31810.25,170835.75,389836.0,811825.5,52058.0,1467781.75,26.559534481199265,55.309687560837986,0.48019679105916235,3.8335846555764723,58.26288547326604,2015,4,24,2,212404.48333333334,136583.39166666666
2015-04-25,95080.0,39392.0,23583.0,126243.25,94439.0,2924.25,227913.0,295230.25,144528.25,14330.25,24921.25,112119.5,381661.5,566208.25,149826.25,1200704.0,31.786476933532327,47.15635577128085,0.6740655933572144,0.630323458005523,55.60666908746869,2015,4,25,2,213332.46666666667,138447.675
2015-04-26,94821.75,38457.25,3390.5,71348.5,128818.5,3017.25,226420.25,302627.0,89068.75,15700.75,25245.75,113509.25,339853.75,520905.75,74739.0,1112425.5,30.55069755233047,46.82612453598016,0.6524284863432588,1.7235780516196364,55.56470972662888,2015,4,26,2,208508.16666666666,140200.16666666666
2015-04-27,95349.25,41888.0,7775.25,117831.25,115393.75,3276.25,232424.75,315428.5,274875.75,20511.5,30994.75,160872.75,381513.75,771688.5,125606.5,1416621.75,26.931236231548755,54.4738565534519,0.4943882797268587,0.918692503970734,58.07682961242124,2015,4,27,2,205944.01666666666,140199.325
2015-04-28,95589.5,47208.25,14302.5,116806.5,106754.25,3335.75,234807.5,328383.0,315909.75,23588.75,22797.75,174153.0,383996.75,842034.5,131109.0,1483636.5,25.88213150593154,56.75477113160805,0.4560344617708657,0.8142404411596458,59.25307512992569,2015,4,28,2,194177.39166666666,142495.55
2015-04-29,94916.25,46790.25,23490.0,125537.5,188718.75,3179.75,233810.5,333858.25,269676.75,29206.0,26899.5,154092.25,482632.5,786833.25,149027.5,1530175.75,31.540984752895213,51.42110309877803,0.6133860001467909,1.266335072385969,54.72217815502566,2015,4,29,2,181717.425,145772.78333333333
2015-04-30,95132.0,45922.25,11204.5,149524.0,131622.25,3295.0,233335.25,330392.5,286777.75,29893.75,33726.75,150109.5,436700.0,797173.5,160728.5,1500935.5,29.095187634645193,53.111775955728945,0.54781048291244,0.818910460808133,56.66502657842393,2015,4,30,2,166762.69166666668,147846.3
2015-05-01,95595.5,44797.0,4751.25,64240.75,103279.0,3011.0,231484.75,292070.25,89833.75,25059.25,26127.25,106475.0,315674.5,513438.25,68992.0,1086724.75,29.048247957912064,47.246393348453694,0.614824664893977,1.4969706632653061,56.443800511583085,2015,5,1,2,149504.85,147998.54166666666
2015-05-02,95588.5,43972.5,3235.75,32342.25,143595.5,3059.0,220995.75,286803.75,83213.0,25516.25,23623.5,110221.25,321793.5,505754.25,35578.0,1072167.0,30.01337478210018,47.17121959545481,0.636264549432852,4.036075664736635,55.123175773923286,2015,5,2,2,136455.725,150062.15833333333
2015-05-03,95365.0,46322.0,25290.0,187458.25,88594.25,2803.75,202600.25,260052.75,72949.0,23770.0,31205.75,115408.5,445833.25,472180.25,212748.25,1151819.5,38.70686769932268,40.99429207440923,0.9442013934297336,0.416427632189689,46.50051505465917,2015,5,3,2,137458.825,148340.95833333334
2015-05-04,94440.5,46411.25,24163.75,172313.5,138403.75,2826.75,229601.0,308251.0,240325.25,24637.75,32771.25,134327.75,478559.5,707541.75,196477.25,1448473.5,33.03888541971945,48.8474072877412,0.6763692743219747,0.7044263394362451,53.72395490839149,2015,5,4,2,141107.925,149726.125
2015-05-05,94386.0,48636.75,33970.25,355272.75,107215.75,2742.25,231338.25,325503.0,136784.25,25215.75,35864.25,117638.25,642223.75,605141.25,389243.0,1514567.5,42.403111779435385,39.954723047998854,1.0612790815367485,0.2754468288447063,45.79693542876102,2015,5,5,2,151606.21666666667,148253.675
2015-05-06,93345.0,49234.75,33248.75,259048.5,145293.25,2815.5,232539.75,335768.0,135731.0,24714.0,23770.5,110852.5,582985.75,607065.5,292297.25,1446361.5,40.30705670746905,41.971906746688155,0.9603341814021716,0.4970736125639225,48.676541099856436,2015,5,6,2,158681.16666666666,149377.81666666668
2015-05-07,93797.5,48541.25,24880.25,264513.25,162957.25,2802.75,228883.75,333391.25,149385.25,24329.25,30114.0,121341.75,597492.25,628447.5,289393.5,1484937.5,40.2368618207837,42.32147817669094,0.9507432999574348,0.5630992057527208,47.925266214908035,2015,5,7,2,163492.84166666667,149483.25
2015-05-08,94274.0,48933.25,5199.25,37388.25,176127.5,2821.0,233722.25,319550.75,174205.25,25492.0,27311.25,126537.5,364743.25,645785.5,42587.5,1271562.25,28.684655430750638,50.78677823283917,0.5648055739870282,4.135661872615204,57.21137521973462,2015,5,8,2,161889.275,151160.075
2015-05-09,94066.75,49701.75,33443.5,237342.0,113681.75,2520.0,229457.5,265431.75,64516.75,29673.75,25777.5,108995.75,530755.75,468618.0,270785.5,1254608.75,42.304483369815486,37.351724192900775,1.1325978728943404,0.4198221470499713,44.58808373526807,2015,5,9,2,170095.55833333332,149101.19166666668
2015-05-10,95094.0,50469.25,19386.75,240479.5,181401.75,2519.0,197062.75,219770.5,44894.0,22632.5,27857.0,99101.5,589350.25,386398.5,259866.25,1200668.5,49.08517629970304,32.18194697370673,1.5252394872133304,0.6980581356755639,38.45584772149848,2015,5,10,2,177661.74166666667,149123.3
2015-05-11,94471.25,49420.5,25937.0,137913.5,189039.0,2512.5,232227.0,325603.5,134000.5,31581.25,29917.0,136790.5,499293.75,627975.75,163850.5,1389413.5,35.93557641407688,45.1971821203695,0.7950844439454867,1.1537285513318543,49.79302417890714,2015,5,11,2,171975.31666666668,151663.00833333333
2015-05-12,93615.5,49736.75,21720.25,251837.25,161219.5,2454.25,230248.5,318967.5,142209.0,35398.75,28601.0,118788.25,580583.5,615363.5,273557.5,1454796.5,39.90822771432293,42.29894009230845,0.9434805606767382,0.5893441049870686,47.52726584096126,2015,5,12,2,171694.90833333333,151732.58333333334
2015-05-13,94410.75,50675.75,30379.0,202877.0,177508.5,2482.25,230957.0,310436.5,121878.0,34239.0,29276.25,129800.5,558333.25,596354.0,233256.0,1414920.5,39.460397244933546,42.147527016535555,0.9362446634046221,0.7610029324004527,46.87694467639702,2015,5,13,2,166941.20833333334,152817.60833333334
2015-05-14,94063.0,50972.0,11681.0,72136.5,145414.75,2527.0,231216.5,299964.25,77799.0,25899.75,25319.75,103978.25,376794.25,507641.25,83817.5,1140971.75,33.02397714930277,44.49200867593785,0.7422451386683017,1.7348972469949593,53.373779850377545,2015,5,14,2,162841.33333333334,152058.36666666667
2015-05-15,93876.75,50289.75,3928.0,51934.5,145866.5,2550.5,230278.25,314063.75,111691.25,22792.0,37944.75,110738.25,348446.0,559285.25,55862.5,1175954.25,29.630914638048207,47.56011979207525,0.6230201851380848,2.611170284179906,55.7873106032824,2015,5,15,2,154948.50833333333,150461.59166666667
2015-05-16,94288.5,49900.0,17997.75,156868.5,138179.75,2533.25,228351.0,262796.0,52824.75,26068.75,23108.5,110236.0,459767.75,451925.5,174866.25,1163152.75,39.52771895178858,38.85349538141057,1.0173529707883269,0.7902025119198245,46.76700889027688,2015,5,16,2,155967.34166666667,150156.825
2015-05-17,94555.5,50963.25,21044.75,220352.5,149477.25,2540.25,216897.25,215908.0,40489.0,24277.25,25230.75,102468.25,538933.5,383142.5,241397.25,1164204.0,46.29201583227682,32.91025456019735,1.406613727268575,0.619216871774637,40.65389313213148,2015,5,17,2,159078.93333333332,151661.675
2015-05-18,95184.25,51808.0,17098.25,129047.75,182097.5,2464.0,227177.0,311842.25,153710.25,35321.25,27728.25,132177.0,477699.75,633050.75,146146.0,1365655.75,34.9795144200872,46.35507520837517,0.7545994535193269,1.2459971535314,50.72504545893063,2015,5,18,2,160892.76666666666,152068.85
2015-05-19,94866.25,52194.0,18660.0,233109.0,125099.25,2465.75,226328.0,305813.5,184265.5,29838.25,26545.75,145613.75,526394.25,665531.0,251769.0,1444799.0,36.43373576532099,46.063916157195564,0.7909387391421286,0.49688106955185113,49.58523642389011,2015,5,19,2,167670.38333333333,149609.475
2015-05-20,94953.0,48444.75,11145.5,82522.25,105491.75,2471.25,228266.5,306847.75,247550.75,28695.25,32768.75,184011.0,345028.5,767104.75,93667.75,1373168.5,25.126450249914704,55.86384700785082,0.4497801636608299,1.1262334154498213,56.99701092764653,2015,5,20,2,166990.575,146275.98333333334
2015-05-21,94739.25,47347.25,7215.0,67080.5,140319.25,2456.75,229943.75,298451.5,247702.0,28738.25,37922.5,182111.25,359158.0,757003.0,74295.5,1384027.25,25.950211601686313,54.69567163507799,0.4744472611072876,1.8886641855832453,56.075286812452575,2015,5,21,2,162240.54166666666,144053.60833333334
2015-05-22,94718.5,49966.5,9962.25,31278.75,176991.25,2554.75,229285.25,273232.0,249153.75,30128.75,28028.0,149485.75,365472.0,702000.25,41241.0,1324785.5,27.587258465615754,52.98972928070243,0.5206151992111114,4.291633326059019,56.73907209884166,2015,5,22,2,159635.60833333334,144616.8
2015-05-23,95924.75,51973.5,8162.0,62002.5,119797.25,2564.25,226591.75,248663.25,105664.25,30449.5,23633.5,118907.25,340424.25,503684.25,70164.5,1094333.75,31.107900126446797,46.026566392565336,0.6758683639601596,1.7073769498820628,53.08428530144484,2015,5,23,2,160165.15,142745.55
2015-05-24,96940.75,51065.25,5296.25,18131.25,143268.75,2555.75,218632.0,227559.0,84443.0,27108.5,25257.25,101267.75,317258.0,440378.25,23427.5,1001525.5,31.67747601034622,43.97074762449883,0.7204215921199559,6.115409241276278,52.982575081712845,2015,5,24,2,159210.8,140868.88333333333
2015-05-25,97206.0,53103.5,6160.25,63300.75,113395.25,2537.0,224728.0,234526.75,99653.0,19520.5,23328.0,104976.0,335702.75,458676.25,69461.0,1042435.0,32.20371054310341,44.000465256826566,0.7318947732741776,1.6325024114251163,53.61559713555282,2015,5,25,2,156531.95833333334,141500.75833333333
2015-05-26,95803.25,51819.25,19153.0,121745.5,110495.0,2546.5,225751.5,274074.75,239327.5,22899.0,34316.75,155984.0,401562.5,692285.25,140898.5,1353916.0,29.65933632514868,51.13206801603645,0.5800535256240112,0.784217007278289,54.593767264734296,2015,5,26,2,158737.275,140889.975
2015-05-27,95319.0,48507.0,12678.0,113729.0,117913.25,2561.0,225302.0,310235.0,265069.25,30273.75,37569.25,158582.75,390707.25,764160.75,126407.0,1417739.25,27.558470289935187,53.89995022004223,0.5112893458608022,0.9328063319278205,56.47062744436256,2015,5,27,2,158763.95833333334,140973.95833333334
2015-05-28,95534.25,48370.0,28737.0,232526.0,165646.0,2541.75,221794.0,305458.75,220590.5,33801.5,32897.75,128295.25,573355.0,688146.0,261263.0,1516192.75,37.81544266057201,45.38644575368138,0.8331880153339553,0.6340201253143384,49.32375847332076,2015,5,28,2,163102.425,142937.01666666666
2015-05-29,96021.25,48547.75,20312.5,129572.25,147593.5,2467.75,221465.75,312746.25,223938.5,32994.25,31883.25,142803.25,444515.0,712482.25,149884.75,1410346.25,31.51814669624569,50.51825039418512,0.623896244432756,0.9847132546840156,53.75633820418213,2015,5,29,2,163131.0,141566.175
2015-05-30,95984.25,48712.75,29997.25,233138.75,140754.0,2419.5,193348.5,274429.25,60440.75,32278.75,30651.5,117731.75,551006.5,484880.5,263136.0,1259887.0,43.734596832890574,38.48603089007189,1.1363758699308386,0.5349097044874134,41.92586319249266,2015,5,30,2,166544.58333333334,141870.56666666668
2015-05-31,96504.0,47212.75,30318.25,236140.0,155473.0,2425.5,194312.5,257589.0,40856.75,32796.75,22556.5,103956.0,568073.5,435198.5,266458.25,1220141.0,46.558020753339164,35.66788592465953,1.3053204457276393,0.5834797759123616,40.38535300428393,2015,5,31,2,173126.79166666666,143610.36666666667
2015-06-01,94493.5,46664.25,22989.5,141256.0,132071.0,2300.5,221646.25,307574.0,218214.75,29014.0,30957.75,143409.5,439774.75,698212.25,164245.5,1390591.0,31.625024899485183,50.20974894846867,0.6298582558527153,0.8041072662569142,53.749448975291806,2015,6,1,2,177415.70833333334,143226.21666666667
2015-06-02,92154.75,49281.75,29596.25,424788.0,154355.25,2288.75,216259.75,304462.0,85315.0,29207.0,29393.0,122203.75,752464.75,541187.75,454384.25,1539305.25,48.88340048213309,35.15792270571415,1.3903950154082387,0.3397020253232809,39.37079731261879,2015,6,2,2,185470.24166666667,145418.25
2015-06-03,89222.0,50739.25,26823.25,323231.0,177704.75,2241.0,217771.25,311277.25,108388.5,27350.25,31036.75,133985.0,669961.25,581001.0,350054.25,1499770.25,44.67092543007837,38.73933357459251,1.153115485171282,0.5076491715212713,42.502309937138705,2015,6,3,2,190589.475,146728.28333333333
